,res,img
16726,"[0.26864484076927553, 0.7313551592307245]",14427.jpg
16727,"[0.5760251508859089, 0.4239748491140911]",08188.jpg
16728,"[0.5931417260183586, 0.4068582739816414]",06803.jpg
16729,"[0.5993518213045081, 0.40064817869549185]",05579.jpg
16730,"[0.776941139940616, 0.22305886005938402]",03279.jpg
16731,"[0.3149100506510897, 0.6850899493489103]",19686.jpg
16732,"[0.6127811523608065, 0.38721884763919345]",13036.jpg
16733,"[0.2755535717751169, 0.724446428224883]",17350.jpg
16734,"[0.6504686681286266, 0.3495313318713734]",19112.jpg
16735,"[0.5852626676240563, 0.4147373323759437]",10141.jpg
16736,"[0.5259562576413281, 0.47404374235867186]",05679.jpg
16737,"[0.6093850065011935, 0.39061499349880646]",08382.jpg
16738,"[0.6383783888684041, 0.36162161113159585]",02684.jpg
16739,"[0.4174348425158649, 0.5825651574841351]",19428.jpg
16740,"[0.5103922063304159, 0.48960779366958407]",02622.jpg
16741,"[0.4713656387665198, 0.5286343612334802]",19704.jpg
16742,"[0.6800248403811446, 0.31997515961885536]",07983.jpg
16743,"[0.40146325370179897, 0.598536746298201]",11092.jpg
16744,"[0.6419491936579402, 0.35805080634205977]",04090.jpg
16745,"[0.7065924042772032, 0.29340759572279684]",19754.jpg
16746,"[0.6740864367637641, 0.3259135632362359]",05090.jpg
16747,"[0.8288342486755031, 0.17116575132449685]",18818.jpg
16748,"[0.5500785965184654, 0.44992140348153464]",04031.jpg
16749,"[0.5285373284946341, 0.4714626715053659]",03058.jpg
16750,"[0.5919773331522056, 0.4080226668477944]",04013.jpg
16751,"[0.6990432571949776, 0.3009567428050224]",05203.jpg
16752,"[0.4496108987172272, 0.5503891012827729]",01381.jpg
16753,"[0.9914223058860059, 0.008577694113994117]",00759.jpg
16754,"[0.646218634167168, 0.35378136583283204]",00167.jpg
16755,"[0.49944691338857733, 0.5005530866114227]",12563.jpg
16756,"[0.3274854936055425, 0.6725145063944575]",11478.jpg
16757,"[0.3796308874614295, 0.6203691125385705]",07149.jpg
16758,"[0.5753459217139864, 0.42465407828601365]",10802.jpg
16759,"[0.3419239651458402, 0.6580760348541598]",12525.jpg
16760,"[0.5089367152477245, 0.49106328475227545]",14851.jpg
16761,"[0.6887965999728308, 0.3112034000271692]",14723.jpg
16762,"[0.3226532632110074, 0.6773467367889926]",05324.jpg
16763,"[0.4634089541811407, 0.5365910458188593]",08727.jpg
16764,"[0.4419841254439248, 0.5580158745560753]",02323.jpg
16765,"[0.45694657377399134, 0.5430534262260087]",05809.jpg
16766,"[0.6044557433678123, 0.39554425663218773]",07416.jpg
16767,"[0.5581323138426906, 0.4418676861573094]",11057.jpg
16768,"[0.4928486871470434, 0.5071513128529566]",07423.jpg
16769,"[0.37930097614935276, 0.6206990238506472]",06299.jpg
16770,"[0.9571503425255681, 0.042849657474431924]",10083.jpg
16771,"[0.45178443206737956, 0.5482155679326204]",07344.jpg
16772,"[0.47901181858759145, 0.5209881814124085]",09583.jpg
16773,"[0.3308428263696171, 0.669157173630383]",04572.jpg
16774,"[0.5012323157833453, 0.49876768421665474]",00931.jpg
16775,"[0.40633429719187253, 0.5936657028081275]",07713.jpg
16776,"[0.4708610685245202, 0.5291389314754797]",07966.jpg
16777,"[0.4920530186885055, 0.5079469813114945]",11674.jpg
16778,"[0.27448621164780995, 0.72551378835219]",08605.jpg
16779,"[0.5929476605406664, 0.4070523394593336]",15844.jpg
16780,"[0.2714587901958121, 0.7285412098041879]",13087.jpg
16781,"[0.7704399464379281, 0.22956005356207188]",05472.jpg
16782,"[0.5537852471423859, 0.44621475285761414]",01583.jpg
16783,"[0.5288090201634031, 0.47119097983659686]",05575.jpg
16784,"[0.48089425372120553, 0.5191057462787945]",16848.jpg
16785,"[0.6888742261639077, 0.3111257738360923]",06408.jpg
16786,"[0.46637815598983096, 0.533621844010169]",06290.jpg
16787,"[0.5306332356537096, 0.46936676434629043]",03564.jpg
16788,"[0.37567195171650913, 0.6243280482834909]",13326.jpg
16789,"[0.63451648586233, 0.36548351413767]",00510.jpg
16790,"[0.3112034000271692, 0.6887965999728308]",14992.jpg
16791,"[0.5881930563372082, 0.4118069436627918]",04969.jpg
16792,"[0.4960701740767335, 0.5039298259232665]",18395.jpg
16793,"[0.5027266199615751, 0.4972733800384249]",08888.jpg
16794,"[0.9711036503716354, 0.028896349628364626]",11918.jpg
16795,"[0.5092278134642628, 0.4907721865357372]",07251.jpg
16796,"[0.7274350365813426, 0.27256496341865744]",04392.jpg
16797,"[0.6046692153932737, 0.3953307846067263]",02603.jpg
16798,"[0.5492635215121582, 0.4507364784878418]",02161.jpg
16799,"[0.467096198257292, 0.532903801742708]",12773.jpg
16800,"[0.6853034213743717, 0.3146965786256283]",12875.jpg
16801,"[0.3950008732946496, 0.6049991267053504]",18091.jpg
16802,"[0.40586854004541134, 0.5941314599545886]",04761.jpg
16803,"[0.6763570028527626, 0.32364299714723743]",12503.jpg
16804,"[0.7430573075355625, 0.25694269246443746]",03362.jpg
16805,"[0.2927865861941819, 0.7072134138058181]",04625.jpg
16806,"[0.670146907566613, 0.329853092433387]",15489.jpg
16807,"[0.4762754953521318, 0.5237245046478682]",08399.jpg
16808,"[0.9910729880261601, 0.008927011973839938]",14948.jpg
16809,"[0.5570067340720759, 0.4429932659279241]",17282.jpg
16810,"[0.5192027790176406, 0.48079722098235944]",19853.jpg
16811,"[0.6372139960022511, 0.36278600399774885]",01076.jpg
16812,"[0.39102253100196005, 0.60897746899804]",18351.jpg
16813,"[0.5992741951134313, 0.4007258048865687]",18479.jpg
16814,"[0.5835548914203652, 0.4164451085796348]",12784.jpg
16815,"[0.36660909390828467, 0.6333909060917153]",02814.jpg
16816,"[0.3822313648625046, 0.6177686351374954]",08036.jpg
16817,"[0.6049215005142735, 0.3950784994857265]",09964.jpg
16818,"[0.6689242950571522, 0.33107570494284777]",04126.jpg
16819,"[0.2762522074948087, 0.7237477925051913]",10079.jpg
16820,"[0.5914727629102059, 0.4085272370897941]",16965.jpg
16821,"[0.5339129422267073, 0.46608705777329273]",07443.jpg
16822,"[0.4669409458751383, 0.5330590541248617]",09375.jpg
16823,"[0.6530691455297017, 0.34693085447029826]",10704.jpg
16824,"[0.6638009664460789, 0.3361990335539211]",15812.jpg
16825,"[0.3910613440974985, 0.6089386559025015]",16786.jpg
16826,"[0.6577073104465446, 0.3422926895534554]",16699.jpg
16827,"[0.5379883172582429, 0.4620116827417571]",15857.jpg
16828,"[0.3539172116672165, 0.6460827883327835]",10871.jpg
16829,"[0.4233344330377069, 0.5766655669622931]",11252.jpg
16830,"[0.4548700731626851, 0.5451299268373149]",00487.jpg
16831,"[0.9427894971763473, 0.0572105028236527]",15926.jpg
16832,"[0.5512429893846184, 0.44875701061538165]",11546.jpg
16833,"[0.4681441518368297, 0.5318558481631703]",14055.jpg
16834,"[0.4868714704341245, 0.5131285295658755]",13828.jpg
16835,"[0.14500572493159192, 0.8549942750684081]",00355.jpg
16836,"[0.8221972093384308, 0.17780279066156923]",16130.jpg
16837,"[0.5576083370529217, 0.4423916629470783]",13836.jpg
16838,"[0.5218032564187157, 0.4781967435812843]",06276.jpg
16839,"[0.3376545246366124, 0.6623454753633876]",05908.jpg
16840,"[0.44596246773661435, 0.5540375322633857]",09516.jpg
16841,"[0.6278988530730268, 0.37210114692697316]",03926.jpg
16842,"[0.5209493683168701, 0.4790506316831299]",05976.jpg
16843,"[0.6155174755962661, 0.38448252440373387]",16628.jpg
16844,"[0.514603427196336, 0.485396572803664]",18051.jpg
16845,"[0.4901899901026606, 0.5098100098973394]",01423.jpg
16846,"[0.44142133555861746, 0.5585786644413826]",01368.jpg
16847,"[0.4519008713539948, 0.5480991286460052]",09205.jpg
16848,"[0.005783151235226765, 0.9942168487647732]",17907.jpg
16849,"[0.6177880416852646, 0.3822119583147354]",01261.jpg
16850,"[0.24560926856721457, 0.7543907314327855]",10797.jpg
16851,"[0.6150905315453434, 0.38490946845465657]",17911.jpg
16852,"[0.34584408779522213, 0.6541559122047779]",10735.jpg
16853,"[0.6211065613538008, 0.3788934386461992]",11751.jpg
16854,"[0.5276446272972501, 0.47235537270274985]",19891.jpg
16855,"[0.679791961807914, 0.320208038192086]",14883.jpg
16856,"[0.6038735469347358, 0.3961264530652642]",05461.jpg
16857,"[0.35347086106852454, 0.6465291389314755]",12612.jpg
16858,"[0.3232160530963147, 0.6767839469036854]",04201.jpg
16859,"[0.3895670399192688, 0.6104329600807312]",03250.jpg
16860,"[0.5755399871916784, 0.4244600128083216]",02761.jpg
16861,"[0.6442779793902462, 0.3557220206097538]",01187.jpg
16862,"[0.42147140445186204, 0.578528595548138]",07261.jpg
16863,"[0.8200624890838168, 0.17993751091618315]",12802.jpg
16864,"[0.37060684274874345, 0.6293931572512566]",01433.jpg
16865,"[0.30947621727570884, 0.6905237827242912]",10054.jpg
16866,"[0.686758912457063, 0.313241087542937]",19828.jpg
16867,"[0.3544217819092162, 0.6455782180907839]",19883.jpg
16868,"[0.49511925323604183, 0.5048807467639582]",09125.jpg
16869,"[0.5534941489258476, 0.4465058510741524]",00252.jpg
16870,"[0.6088610297114246, 0.39113897028857536]",07031.jpg
16871,"[0.44635059869199867, 0.5536494013080013]",04171.jpg
16872,"[0.440664480195618, 0.559335519804382]",06760.jpg
16873,"[0.484329212676357, 0.515670787323643]",08673.jpg
16874,"[0.26876128005589084, 0.7312387199441092]",06197.jpg
16875,"[0.629878320945487, 0.370121679054513]",03066.jpg
16876,"[0.43559937122785225, 0.5644006287721477]",08648.jpg
16877,"[0.16093850065011936, 0.8390614993498806]",13018.jpg
16878,"[0.3799607987735062, 0.6200392012264938]",14139.jpg
16879,"[0.7005569679209765, 0.29944303207902345]",07384.jpg
16880,"[0.49391604727435034, 0.5060839527256497]",16629.jpg
16881,"[0.4162704496497118, 0.5837295503502882]",02624.jpg
16882,"[0.5001261425604999, 0.4998738574395001]",19531.jpg
16883,"[0.6621902229812339, 0.33780977701876613]",18835.jpg
16884,"[0.6103747404374236, 0.38962525956257643]",04915.jpg
16885,"[0.5014846009043451, 0.4985153990956549]",06616.jpg
16886,"[0.6788216344194531, 0.3211783655805469]",06832.jpg
16887,"[0.4443905373673077, 0.5556094626326923]",00967.jpg
16888,"[0.45747055056376024, 0.5425294494362398]",15767.jpg
16889,"[0.5232393409536378, 0.4767606590463622]",01718.jpg
16890,"[0.7885850686021464, 0.2114149313978536]",17161.jpg
16891,"[0.7316462574472627, 0.26835374255273725]",03772.jpg
16892,"[0.5374061208251664, 0.46259387917483363]",09440.jpg
16893,"[0.4572182654427604, 0.5427817345572397]",15596.jpg
16894,"[0.43299889382677714, 0.5670011061732229]",10911.jpg
16895,"[0.3227697024976227, 0.6772302975023773]",09560.jpg
16896,"[0.5767237866056008, 0.42327621339439925]",19658.jpg
16897,"[0.49733159968173263, 0.5026684003182673]",15158.jpg
16898,"[0.719264879970502, 0.28073512002949796]",01281.jpg
16899,"[0.5029206854392672, 0.49707931456073284]",12234.jpg
16900,"[0.43645325932969786, 0.5635467406703021]",01549.jpg
16901,"[0.6164683964369578, 0.38353160356304217]",17575.jpg
16902,"[0.29822041956956274, 0.7017795804304372]",19990.jpg
16903,"[0.36259193852005667, 0.6374080614799433]",07958.jpg
16904,"[0.5850297890508257, 0.4149702109491743]",06809.jpg
16905,"[0.4499990296726115, 0.5500009703273885]",07498.jpg
16906,"[0.4171631508470958, 0.5828368491529041]",14302.jpg
16907,"[0.5959556754448951, 0.40404432455510486]",17992.jpg
16908,"[0.8398377612606494, 0.16016223873935065]",02286.jpg
16909,"[0.4676589881425993, 0.5323410118574007]",16713.jpg
16910,"[0.6256671000795668, 0.37433289992043317]",17391.jpg
16911,"[0.2745638378388868, 0.7254361621611132]",19756.jpg
16912,"[0.5389780511944731, 0.46102194880552694]",02138.jpg
16913,"[0.9865706689437016, 0.0134293310562984]",18872.jpg
16914,"[0.4801568049059753, 0.5198431950940248]",11815.jpg
16915,"[0.4593141726018359, 0.5406858273981641]",14314.jpg
16916,"[0.755962661802092, 0.24403733819790796]",09374.jpg
16917,"[0.6786469754895301, 0.3213530245104699]",13625.jpg
16918,"[0.6408818335306332, 0.3591181664693668]",09549.jpg
16919,"[0.6363601079004056, 0.36363989209959435]",13119.jpg
16920,"[0.5170680587630266, 0.48293194123697336]",13118.jpg
16921,"[0.5061227658211881, 0.4938772341788119]",15892.jpg
16922,"[0.4683188107667527, 0.5316811892332474]",09087.jpg
16923,"[0.37980554639135244, 0.6201944536086476]",03810.jpg
16924,"[0.4579169011624522, 0.5420830988375478]",10941.jpg
16925,"[0.4423916629470783, 0.5576083370529217]",07984.jpg
16926,"[0.5843505598789032, 0.41564944012109684]",19028.jpg
16927,"[0.6433658716450931, 0.35663412835490693]",06797.jpg
16928,"[0.6866618797182169, 0.3133381202817831]",18209.jpg
16929,"[0.623804071493722, 0.37619592850627803]",17389.jpg
16930,"[0.2891769683091075, 0.7108230316908926]",04695.jpg
16931,"[0.3471055134002212, 0.6528944865997788]",02565.jpg
16932,"[0.22901667022453376, 0.7709833297754662]",09004.jpg
16933,"[0.680956354674067, 0.319043645325933]",00427.jpg
16934,"[0.2558947388848998, 0.7441052611151002]",17977.jpg
16935,"[0.5695433639309904, 0.43045663606900963]",12951.jpg
16936,"[0.5668070406955307, 0.4331929593044693]",06553.jpg
16937,"[0.8168021890585884, 0.18319781094141163]",14236.jpg
16938,"[0.28170544741795883, 0.7182945525820412]",02918.jpg
16939,"[0.5186399891323332, 0.4813600108676668]",10923.jpg
16940,"[0.7234372877408838, 0.2765627122591162]",06025.jpg
16941,"[0.5908905664771293, 0.40910943352287066]",05829.jpg
16942,"[0.4768188786896699, 0.5231811213103301]",03617.jpg
16943,"[0.6639368122804634, 0.3360631877195366]",04986.jpg
16944,"[0.5527567001106173, 0.4472432998893827]",16550.jpg
16945,"[0.396107046517495, 0.603892953482505]",16091.jpg
16946,"[0.37823361602204586, 0.6217663839779541]",14850.jpg
16947,"[0.5707271633449126, 0.4292728366550874]",06810.jpg
16948,"[0.356731161093753, 0.643268838906247]",11973.jpg
16949,"[0.6621320033379262, 0.3378679966620738]",19492.jpg
16950,"[0.6743969415280716, 0.3256030584719284]",18383.jpg
16951,"[0.7744376952783869, 0.2255623047216131]",17982.jpg
16952,"[0.18581769489025599, 0.814182305109744]",10411.jpg
16953,"[0.9550932484620311, 0.04490675153796886]",09854.jpg
16954,"[0.34700848066137513, 0.6529915193386249]",12925.jpg
16955,"[0.42562440567447457, 0.5743755943255254]",19473.jpg
16956,"[0.6694094587513827, 0.3305905412486173]",13443.jpg
16957,"[0.6330221816841002, 0.3669778183158998]",11376.jpg
16958,"[0.7033903238952822, 0.2966096761047178]",02406.jpg
16959,"[0.8727706728250112, 0.1272293271749888]",17118.jpg
16960,"[0.5098100098973394, 0.4901899901026606]",14560.jpg
16961,"[0.482543810281589, 0.517456189718411]",16804.jpg
16962,"[0.4561897184109919, 0.5438102815890081]",05691.jpg
16963,"[0.5254128743037901, 0.47458712569620987]",03819.jpg
16964,"[0.40586854004541134, 0.5941314599545886]",01427.jpg
16965,"[0.5299928195773254, 0.47000718042267464]",02521.jpg
16966,"[0.3279318442042345, 0.6720681557957655]",05137.jpg
16967,"[0.5028236527004212, 0.4971763472995788]",18634.jpg
16968,"[0.3199751596188554, 0.6800248403811446]",19290.jpg
16969,"[0.3299501251722331, 0.6700498748277669]",18105.jpg
16970,"[0.6086863707815017, 0.3913136292184983]",14843.jpg
16971,"[0.38560810417434843, 0.6143918958256516]",17095.jpg
16972,"[0.0358244871819752, 0.9641755128180248]",02176.jpg
16973,"[0.49480874847173434, 0.5051912515282657]",04470.jpg
16974,"[0.22699838925653515, 0.7730016107434649]",13297.jpg
16975,"[0.2759611092782705, 0.7240388907217294]",01463.jpg
16976,"[0.5630227638805333, 0.4369772361194667]",13569.jpg
16977,"[0.475848551301209, 0.524151448698791]",15574.jpg
16978,"[0.5536494013080013, 0.44635059869199867]",05254.jpg
16979,"[0.5127986182537988, 0.4872013817462012]",02868.jpg
16980,"[0.4459236546410759, 0.5540763453589241]",09726.jpg
16981,"[0.2993654058879466, 0.7006345941120534]",18948.jpg
16982,"[0.49723456694288654, 0.5027654330571134]",13521.jpg
16983,"[0.2938733528692581, 0.7061266471307419]",09899.jpg
16984,"[0.4904616817714297, 0.5095383182285703]",14768.jpg
16985,"[0.40936171864387044, 0.5906382813561295]",18694.jpg
16986,"[0.7711773952531584, 0.22882260474684157]",09203.jpg
16987,"[0.42329561994216847, 0.5767043800578315]",14505.jpg
16988,"[0.03922063304158823, 0.9607793669584118]",17067.jpg
16989,"[0.7921170602961439, 0.20788293970385607]",10403.jpg
16990,"[0.456558442818607, 0.543441557181393]",04743.jpg
16991,"[0.4611189815443731, 0.538881018455627]",17299.jpg
16992,"[0.590580061712822, 0.40941993828717804]",12476.jpg
16993,"[0.550486134021619, 0.44951386597838106]",19585.jpg
16994,"[0.20458382658308913, 0.7954161734169108]",15852.jpg
16995,"[0.6186419297871102, 0.3813580702128898]",01880.jpg
16996,"[0.6729026373498418, 0.3270973626501582]",03234.jpg
16997,"[0.4277591259290885, 0.5722408740709115]",15030.jpg
16998,"[0.22232141124415378, 0.7776785887558462]",10872.jpg
16999,"[0.35665353490267615, 0.6433464650973238]",00732.jpg
17000,"[0.24011721554852608, 0.759882784451474]",15428.jpg
17001,"[0.5943643385278193, 0.40563566147218066]",09482.jpg
17002,"[0.48304838052358867, 0.5169516194764113]",17964.jpg
17003,"[0.38283296784335036, 0.6171670321566496]",17352.jpg
17004,"[0.37239224514351144, 0.6276077548564886]",01866.jpg
17005,"[0.6822371868268354, 0.31776281317316457]",04789.jpg
17006,"[0.04597411166527587, 0.9540258883347241]",10634.jpg
17007,"[0.7598245648081663, 0.2401754351918337]",11419.jpg
17008,"[0.45704360651283743, 0.5429563934871626]",11335.jpg
17009,"[0.5805080634205981, 0.41949193657940187]",08898.jpg
17010,"[0.38260008927011974, 0.6173999107298802]",09541.jpg
17011,"[0.8215761998098158, 0.17842380019018422]",00778.jpg
17012,"[0.4266529527062431, 0.573347047293757]",08261.jpg
17013,"[0.5450717071940072, 0.4549282928059928]",12462.jpg
17014,"[0.34204040443245554, 0.6579595955675445]",09918.jpg
17015,"[0.5767043800578315, 0.42329561994216847]",19482.jpg
17016,"[0.43152399619631665, 0.5684760038036833]",15361.jpg
17017,"[0.46969667565836715, 0.5303033243416329]",14110.jpg
17018,"[0.36606571057074655, 0.6339342894292535]",01779.jpg
17019,"[0.4156300335733276, 0.5843699664266724]",00695.jpg
17020,"[0.36416386888936325, 0.6358361311106367]",02096.jpg
17021,"[0.7271051252692659, 0.27289487473073415]",05988.jpg
17022,"[0.43887907780085, 0.56112092219915]",03087.jpg
17023,"[0.2922820159521823, 0.7077179840478177]",03361.jpg
17024,"[0.5776747074462923, 0.42232529255370765]",00397.jpg
17025,"[0.4859011430456636, 0.5140988569543363]",06083.jpg
17026,"[0.6500999437210114, 0.34990005627898857]",00719.jpg
17027,"[0.6612781152360806, 0.3387218847639194]",09404.jpg
17028,"[0.1814706281899513, 0.8185293718100487]",11459.jpg
17029,"[0.36816161772982203, 0.631838382270178]",15337.jpg
17030,"[0.01447728463583613, 0.9855227153641639]",17385.jpg
17031,"[0.2623377127442799, 0.7376622872557201]",09685.jpg
17032,"[0.25474975256651594, 0.7452502474334841]",15427.jpg
17033,"[0.44231403675600145, 0.5576859632439986]",15582.jpg
17034,"[0.5725319722874498, 0.4274680277125502]",10131.jpg
17035,"[0.42110268004424695, 0.578897319955753]",17847.jpg
17036,"[0.48951076093073803, 0.5104892390692619]",03233.jpg
17037,"[0.6917269886859827, 0.3082730113140173]",14816.jpg
17038,"[0.2842865182712647, 0.7157134817287353]",09600.jpg
17039,"[0.4737526441421336, 0.5262473558578664]",07559.jpg
17040,"[0.582817442605135, 0.417182557394865]",13084.jpg
17041,"[0.05264996409788663, 0.9473500359021134]",00826.jpg
17042,"[0.5959750819926644, 0.40402491800733564]",13270.jpg
17043,"[0.03679481457043607, 0.9632051854295639]",02484.jpg
17044,"[0.6110539696093462, 0.3889460303906538]",17672.jpg
17045,"[0.42269401696132275, 0.5773059830386773]",00968.jpg
17046,"[0.46556308098352384, 0.5344369190164762]",08769.jpg
17047,"[0.44124667662869455, 0.5587533233713055]",10078.jpg
17048,"[0.3713248850162045, 0.6286751149837955]",14863.jpg
17049,"[0.4431873314056163, 0.5568126685943837]",09562.jpg
17050,"[0.6247743988821829, 0.3752256011178171]",01372.jpg
17051,"[0.6133827553416523, 0.3866172446583477]",14782.jpg
17052,"[0.6104911797240389, 0.3895088202759611]",08760.jpg
17053,"[0.6936094238195968, 0.3063905761804032]",15690.jpg
17054,"[0.3904985542121912, 0.6095014457878087]",08548.jpg
17055,"[0.0635952570397252, 0.9364047429602748]",17846.jpg
17056,"[0.6946379708513652, 0.30536202914863475]",04922.jpg
17057,"[0.35215121582021774, 0.6478487841797822]",00178.jpg
17058,"[0.2052242426594733, 0.7947757573405267]",00131.jpg
17059,"[0.5975276058142017, 0.4024723941857983]",11642.jpg
17060,"[0.5548332007219235, 0.44516679927807645]",12401.jpg
17061,"[0.3126006714665528, 0.6873993285334472]",08006.jpg
17062,"[0.5963243998525103, 0.4036756001474897]",09446.jpg
17063,"[0.3514913931960644, 0.6485086068039356]",14751.jpg
17064,"[0.3429913252731472, 0.6570086747268529]",09731.jpg
17065,"[0.4996991985095771, 0.5003008014904229]",01770.jpg
17066,"[0.4466805100040754, 0.5533194899959246]",00362.jpg
17067,"[0.29082652486949095, 0.709173475130509]",18297.jpg
17068,"[0.39179879291272873, 0.6082012070872713]",02011.jpg
17069,"[0.612470647596499, 0.38752935240350095]",11123.jpg
17070,"[0.7924469716082206, 0.20755302839177936]",02808.jpg
17071,"[0.71559704244212, 0.28440295755788003]",15345.jpg
17072,"[0.3246327310834676, 0.6753672689165324]",05095.jpg
17073,"[0.8024607502571368, 0.1975392497428632]",01095.jpg
17074,"[0.5908905664771293, 0.40910943352287066]",04150.jpg
17075,"[0.48283490849812727, 0.5171650915018727]",11099.jpg
17076,"[0.670767917095228, 0.329232082904772]",16411.jpg
17077,"[0.5043373634264201, 0.4956626365735799]",07870.jpg
17078,"[0.3273302412233888, 0.6726697587766113]",12336.jpg
17079,"[0.4483882862077665, 0.5516117137922335]",02027.jpg
17080,"[0.5756176133827553, 0.4243823866172447]",10984.jpg
17081,"[0.545226959576161, 0.45477304042383904]",17119.jpg
17082,"[0.4898988918861224, 0.5101011081138775]",18545.jpg
17083,"[0.5689999805934522, 0.43100001940654775]",05392.jpg
17084,"[0.34656213006268316, 0.6534378699373169]",09452.jpg
17085,"[0.5248500844184828, 0.4751499155815172]",14625.jpg
17086,"[0.3392070484581498, 0.6607929515418502]",15750.jpg
17087,"[0.40978866269479325, 0.5902113373052067]",05477.jpg
17088,"[0.34753245745114403, 0.652467542548856]",09937.jpg
17089,"[0.3646296260358245, 0.6353703739641755]",02609.jpg
17090,"[0.3073414970210949, 0.6926585029789051]",09539.jpg
17091,"[0.6710784218595354, 0.32892157814046463]",05433.jpg
17092,"[0.49511925323604183, 0.5048807467639582]",05451.jpg
17093,"[0.25958198296105106, 0.7404180170389489]",16052.jpg
17094,"[0.6067069029090415, 0.3932930970909585]",01053.jpg
17095,"[0.3390712026237653, 0.6609287973762348]",09776.jpg
17096,"[0.6488385181160123, 0.35116148188398766]",09257.jpg
17097,"[0.6015059481068913, 0.3984940518931087]",02428.jpg
17098,"[0.41037085912786975, 0.5896291408721303]",09551.jpg
17099,"[0.5649246055619166, 0.4350753944380834]",05400.jpg
17100,"[0.41865745502532553, 0.5813425449746745]",12412.jpg
17101,"[0.5838459896369035, 0.4161540103630965]",15832.jpg
17102,"[0.5415203089522405, 0.45847969104775954]",01403.jpg
17103,"[0.5065303033243417, 0.4934696966756583]",05337.jpg
17104,"[0.3907702458809602, 0.6092297541190398]",05655.jpg
17105,"[0.592190805177667, 0.407809194822333]",11562.jpg
17106,"[0.39804770129441674, 0.6019522987055832]",10407.jpg
17107,"[0.5820994003376739, 0.41790059966232607]",01138.jpg
17108,"[0.4177065341846339, 0.5822934658153661]",00269.jpg
17109,"[0.5590832346833822, 0.44091676531661783]",14149.jpg
17110,"[0.6620543771468493, 0.33794562285315066]",15303.jpg
17111,"[0.5476915911428516, 0.4523084088571484]",05747.jpg
17112,"[0.6005162141706611, 0.39948378582933886]",07882.jpg
17113,"[0.6116749791379611, 0.3883250208620389]",09116.jpg
17114,"[0.30388713151817426, 0.6961128684818257]",04234.jpg
17115,"[0.3373828329678433, 0.6626171670321567]",10123.jpg
17116,"[0.6299947602321023, 0.3700052397678977]",18945.jpg
17117,"[0.3439228395660696, 0.6560771604339304]",04294.jpg
17118,"[0.6103165207941159, 0.3896834792058841]",16885.jpg
17119,"[0.25643812222243784, 0.7435618777775621]",17261.jpg
17120,"[0.5812649187835975, 0.41873508121640246]",07152.jpg
17121,"[0.5272176832463273, 0.47278231675367266]",17092.jpg
17122,"[0.6618214985736187, 0.3381785014263813]",10709.jpg
17123,"[0.39544722389334164, 0.6045527761066584]",16320.jpg
17124,"[0.5426070756273167, 0.4573929243726833]",13901.jpg
17125,"[0.48764773234489317, 0.5123522676551069]",09878.jpg
17126,"[0.6076190106541948, 0.39238098934580523]",02909.jpg
17127,"[0.18655514370548623, 0.8134448562945138]",01357.jpg
17128,"[0.3116109375303227, 0.6883890624696773]",17758.jpg
17129,"[0.5858642706049021, 0.4141357293950979]",14308.jpg
17130,"[0.5282074171825574, 0.47179258281744263]",14319.jpg
17131,"[0.5511071435502338, 0.4488928564497662]",07050.jpg
17132,"[0.6284810495061034, 0.3715189504938966]",07739.jpg
17133,"[0.48722078829397036, 0.5127792117060297]",05934.jpg
17134,"[0.4361621611131596, 0.5638378388868404]",18146.jpg
17135,"[0.5626346329251489, 0.4373653670748511]",02884.jpg
17136,"[0.30313027615517474, 0.6968697238448253]",19687.jpg
17137,"[0.6261522637737973, 0.3738477362262027]",10464.jpg
17138,"[0.37910691067166064, 0.6208930893283393]",14956.jpg
17139,"[0.6670224533757689, 0.33297754662423107]",08201.jpg
17140,"[0.5507578256903879, 0.4492421743096121]",19519.jpg
17141,"[0.5128762444448757, 0.4871237555551243]",17458.jpg
17142,"[0.2609792544004347, 0.7390207455995653]",13998.jpg
17143,"[0.6953172000232879, 0.3046827999767121]",01468.jpg
17144,"[0.34500960624114574, 0.6549903937588543]",16424.jpg
17145,"[0.2929806516718741, 0.707019348328126]",10977.jpg
17146,"[0.4726658774670574, 0.5273341225329427]",01748.jpg
17147,"[0.5038910128277281, 0.4961089871722719]",12204.jpg
17148,"[0.519513283781948, 0.48048671621805195]",03945.jpg
17149,"[0.5237827242911759, 0.4762172757088241]",08612.jpg
17150,"[0.4435754623610006, 0.5564245376389994]",13073.jpg
17151,"[0.6064546177880417, 0.39354538221195834]",04581.jpg
17152,"[0.6936094238195968, 0.3063905761804032]",16635.jpg
17153,"[0.5841953074967494, 0.4158046925032506]",08169.jpg
17154,"[0.5724349395486037, 0.4275650604513963]",04602.jpg
17155,"[0.5867763783500554, 0.41322362164994464]",01537.jpg
17156,"[0.41398047701294416, 0.5860195229870558]",08308.jpg
17157,"[0.5961303343748181, 0.4038696656251819]",05548.jpg
17158,"[0.6805682237186826, 0.31943177628131736]",00729.jpg
17159,"[0.49053930796250655, 0.5094606920374934]",03558.jpg
17160,"[0.3770498166081236, 0.6229501833918765]",13856.jpg
17161,"[0.5042985503308817, 0.49570144966911833]",11067.jpg
17162,"[0.5222302004696384, 0.4777697995303616]",18376.jpg
17163,"[0.6513225562304722, 0.3486774437695278]",10019.jpg
17164,"[0.31188262919909177, 0.6881173708009083]",14331.jpg
